S,I,R
3.337000000000000000e+03,4.747000000000000000e+03,1.441600000000000000e+04
3.378000000000000000e+03,4.687000000000000000e+03,1.443500000000000000e+04
3.336000000000000000e+03,4.739000000000000000e+03,1.442500000000000000e+04
3.333000000000000000e+03,4.775000000000000000e+03,1.439200000000000000e+04
3.307000000000000000e+03,4.786000000000000000e+03,1.440700000000000000e+04
3.422000000000000000e+03,4.637000000000000000e+03,1.444100000000000000e+04
3.422000000000000000e+03,4.642000000000000000e+03,1.443600000000000000e+04
3.468000000000000000e+03,4.698000000000000000e+03,1.433400000000000000e+04
3.480000000000000000e+03,4.700000000000000000e+03,1.432000000000000000e+04
3.541000000000000000e+03,4.680000000000000000e+03,1.427900000000000000e+04
3.547000000000000000e+03,4.686000000000000000e+03,1.426700000000000000e+04
3.469000000000000000e+03,4.766000000000000000e+03,1.426500000000000000e+04
3.442000000000000000e+03,4.765000000000000000e+03,1.429300000000000000e+04
3.451000000000000000e+03,4.783000000000000000e+03,1.426600000000000000e+04
3.381000000000000000e+03,4.811000000000000000e+03,1.430800000000000000e+04
3.341000000000000000e+03,4.812000000000000000e+03,1.434700000000000000e+04
3.292000000000000000e+03,4.759000000000000000e+03,1.444900000000000000e+04
3.316000000000000000e+03,4.727000000000000000e+03,1.445700000000000000e+04
3.358000000000000000e+03,4.666000000000000000e+03,1.447600000000000000e+04
3.418000000000000000e+03,4.692000000000000000e+03,1.439000000000000000e+04
3.489000000000000000e+03,4.724000000000000000e+03,1.428700000000000000e+04
3.446000000000000000e+03,4.848000000000000000e+03,1.420600000000000000e+04
3.356000000000000000e+03,4.948000000000000000e+03,1.419600000000000000e+04
3.306000000000000000e+03,4.902000000000000000e+03,1.429200000000000000e+04
3.385000000000000000e+03,4.879000000000000000e+03,1.423600000000000000e+04
3.263000000000000000e+03,4.998000000000000000e+03,1.423900000000000000e+04
3.159000000000000000e+03,5.035000000000000000e+03,1.430600000000000000e+04
3.131000000000000000e+03,4.982000000000000000e+03,1.438700000000000000e+04
3.119000000000000000e+03,4.885000000000000000e+03,1.449600000000000000e+04
3.136000000000000000e+03,4.841000000000000000e+03,1.452300000000000000e+04
